HiggsM,DNN_score,DPhi_jj,OO1
133568.98,-0.79255724,1.0659671,0.5318671
120745.484,0.3190703,0.9711269,0.756981
125156.72,-3.1631823,2.668673,-0.35935014
124986.39,1.2313598,2.4454963,0.4753709
117646.28,-2.1343853,2.998385,0.36421454
132284.64,-2.0941014,2.1229224,-0.98374414
127033.78,-3.2330048,0.5812156,-0.56882596
130464.41,-3.3924816,1.5286224,-0.7128601
115015.0,-0.47162947,2.7296598,0.67476857
117436.17,-0.4879684,1.5340642,-0.87618846
134638.2,-2.7548547,2.2341418,-0.5969285
116958.64,-1.3228126,2.4272735,-0.57802474
124439.31,-0.5384995,2.5338864,0.60312957
121428.4,-0.88014966,0.15635304,-0.28091466
123217.625,-1.5776436,1.4441543,0.87635815
128099.52,-2.0863178,2.845298,-0.4524203
122749.07,-1.8440025,2.7708678,0.43270856
118294.36,-2.2816393,3.046363,0.421181
127140.375,1.8972306,1.1656436,-0.6641999
117531.1,-0.19475897,2.1222112,-0.68294555
118415.69,-1.1046355,1.7607958,0.67054176
134163.42,-2.255879,2.8991938,0.5271824
117799.76,-3.3332438,1.0311457,0.30811107
131530.17,-2.4601912,1.1322724,0.56858265
130539.3,-1.0132824,1.4955372,0.6372813
129957.81,-0.9678469,1.6775507,-0.7072838
131456.42,-2.0840478,1.1735861,0.72001004
129826.38,0.74955463,1.143006,-0.87674785
134427.52,-1.9965618,0.39456528,-0.5417457
120383.08,-1.9200622,0.28576037,-0.5704498
126277.12,-3.2740064,2.7906706,0.5930735
123919.4,1.66681,1.2011471,0.59616715
134906.83,0.20648746,0.9926273,0.6007244
125257.33,-2.4176102,1.43305,0.7965936
124867.484,-2.9370792,2.8619633,-0.60610795
124449.14,1.6717384,0.12138223,0.299604
122250.57,-3.1218793,2.9684484,0.4928834
117005.05,-1.0850292,2.6960678,0.48370612
121079.01,-2.2261014,0.49058726,-0.55706364
118558.67,-0.2953455,0.07642725,0.5209561
122950.45,-2.8997808,2.3707058,0.75454056
115660.055,-0.5563603,1.9674447,-0.62938285
117159.78,-3.5895088,1.1867158,-1.0113434
122615.555,-3.3672824,2.9521372,0.70713437
117310.5,0.6826423,2.540644,0.5574549
119362.586,1.5825431,2.8712122,0.559638
120124.41,1.790742,0.23185395,-0.4908521
127104.195,-1.5412097,2.3636086,-0.47101784
117156.805,-0.59784526,0.43339863,0.59983456
130859.22,-2.943612,0.3575794,-0.73043686
115854.66,-2.1278195,2.6390095,0.6089951
122114.97,-0.54839146,2.6335468,0.3799618
134401.64,-3.1385124,0.19383644,0.48494178
131495.92,-0.52271503,2.3773644,0.42357603
131819.78,-1.2354223,0.32058328,0.47379512
124608.79,-2.4976656,1.6812547,0.680587
115321.69,-0.65108025,0.65032876,-0.4918513
116242.31,-2.8166394,1.3250011,-0.60102135
115417.375,-1.3088462,1.9511418,-0.71098864
123902.05,-1.9133528,2.98142,0.60007983
129667.17,-3.5559375,0.8030321,-0.6892906
116149.63,-2.5930157,0.7842681,-0.7427637
121736.734,-2.3852568,0.2390056,0.4613522
126107.38,-3.4326184,2.6797636,0.89454377
129252.9,-1.4485449,3.1598709,0.571974
134827.53,-0.85520446,2.6712327,-0.6639506
127934.89,-2.762263,2.6587412,-0.7285522
124511.945,-3.1708066,3.0946503,-0.4949107
127682.8,0.07784364,3.0883286,0.72243774
115902.805,-0.60156375,2.8085895,0.8501787
115570.07,0.62170947,1.9299561,0.58927274
129949.08,-0.56036884,2.93927,-0.7344869
131624.88,1.516551,2.7336967,-0.42922378
127808.91,-2.4908175,1.4984306,-0.42885593
124398.164,-2.9850943,2.9298081,-0.79240835
121487.445,-2.5271277,2.0088325,0.7013599
124145.8,-3.9595745,3.168508,-0.48819137
128844.38,-2.7256765,1.9314351,0.36161184
131023.164,-2.94237,0.7576767,-0.7045634
116816.625,-1.5164704,1.5239971,-0.64834154
133311.77,-0.38102657,1.2024409,-0.7467756
115821.016,-3.069228,1.9092255,-0.5633828
115198.5,-1.067809,0.9321766,-0.92283505
117437.62,-2.7139268,2.7132404,0.5828422
115705.625,-1.1116985,1.7299577,-0.7498896
132794.53,0.104699306,1.8055886,-0.6617438
126194.06,-1.5405257,0.2116569,-0.82368267
124979.4,-0.950606,2.5969882,-0.5163932
124141.31,-3.4584558,0.91097265,0.49192867
134598.22,-0.0417406,1.1482478,0.7724006
121056.74,-1.762011,2.934884,0.39229527
122207.305,1.2602987,3.0603042,0.49787474
129690.016,-2.6195881,1.8588601,-0.53119534
116981.94,-1.9145628,1.4669358,0.64878374
123079.74,-3.3198452,2.034214,0.61318904
116941.08,-0.30964106,2.2640574,0.70361274
115421.86,-4.3766,0.85374194,-0.6328507
122955.0,-1.4631149,2.6111069,-0.6877582
124072.805,-2.6034667,1.4327543,-0.7832308
121405.6,0.7921527,2.388071,0.56722456
130246.72,-0.90666336,0.6223345,-0.48438117
128725.266,2.8954923,0.5457506,0.42716092
122053.47,-3.6887686,1.7612983,0.46804088
121137.086,0.71028215,0.083052866,0.4289798
120604.63,-2.8354063,1.5228121,1.1064118
121450.78,-3.939142,2.048692,-0.61253744
115814.805,-2.1597388,1.9952662,-0.6315298
119824.09,-1.3179289,1.657135,-0.5936981
118063.36,-2.21993,1.8401028,0.5198664
116562.2,1.7359473,2.627251,-0.5176273
124127.96,-0.3297853,3.0604336,0.5093214
133758.0,-1.9763938,2.1885493,-0.8136292
121294.31,-0.69210744,0.18605424,-0.53417695
118192.625,-2.4023051,2.6319602,0.2858903
128334.81,-3.999257,0.73514175,-0.59618104
122515.9,-2.5980618,2.5206337,0.54860634
116389.43,-3.3736439,2.9524627,0.8885834
115115.18,-0.17300326,2.8052468,0.49461657
122619.57,-2.8637762,2.7822685,-0.7871854
123013.41,-1.4425231,1.7768513,0.733512
119851.5,-0.6939097,2.7483647,0.5410401
116081.05,-2.0760949,1.0435958,0.9512084
126506.7,-0.07105909,3.0934906,-0.716891
122607.92,-1.4354322,3.0786846,-0.5771366
124858.25,-0.852837,3.0731874,0.32266095
116128.44,-2.5341072,0.68679106,-0.43368077
115221.016,0.2710055,2.1330469,0.46092048
124229.26,-2.1497524,2.5978367,0.6019442
121628.89,-1.1071035,2.8703737,0.47154537
121675.234,-1.2065731,1.511393,-0.78864354
123165.58,-0.89462674,2.6979494,-0.4034217
118770.54,-2.8456335,0.88960576,-0.80863696
