HiggsM,DNN_score,DPhi_jj,OO1
133568.98,-0.16409047,0.33353424,-0.5329541
120745.48,-3.022323,2.359,0.6329455
125156.71,2.0684528,2.1229568,-0.67726046
124986.39,-2.3295147,2.6207356,0.44571
117646.29,-0.50417686,2.989523,0.68614477
132284.64,-2.9138205,3.0621727,-0.4332347
127033.77,-1.6118925,0.0130370855,0.79345185
130464.414,-1.2411387,2.664624,0.63274187
115015.0,-3.807093,1.0879542,0.38761854
117436.17,-2.6461933,2.3093228,-0.8631643
134638.2,-2.5697732,2.8050377,-0.53912437
116958.63,-2.4937782,2.669141,-0.4307934
124439.31,-1.7632284,0.56881404,0.48423138
121428.39,-0.72615165,2.0677447,-0.7097253
123217.625,-2.513929,1.3782151,0.21337263
128099.53,-2.8108091,0.541256,-0.6030204
122749.08,-0.8951336,2.4238024,-0.55240285
118294.35,-2.012594,2.802167,0.5186316
127140.375,0.2772103,2.2790792,0.6835047
117531.09,-3.371648,2.8599885,-0.4719534
118415.695,0.7119642,3.0206006,0.44380823
134163.42,1.1440852,1.7601795,0.6550227
117799.766,-2.9030054,1.3211315,-0.63394034
131530.17,-1.1297466,1.6494209,0.8271328
130539.3,-2.511634,1.8642731,0.73963106
129957.81,-3.2955928,3.0815668,0.6413178
131456.42,-1.434319,2.4504604,0.55137914
129826.38,-0.10262974,1.369749,-0.88594335
134427.52,-1.0308076,2.2346182,0.7550049
120383.08,-1.630328,3.0200062,-0.51843166
126277.125,0.35211334,0.15458488,0.41487858
123919.4,-0.31262884,1.6144047,0.90539145
134906.83,0.3135506,2.9713326,-0.5455927
125257.33,0.19680543,1.8468885,-0.7954246
124867.48,-3.3999457,1.727609,0.3791808
124449.14,-3.6608963,3.1167579,-0.5329698
122250.56,2.168772,3.05987,0.6177022
117005.05,0.783516,2.0784774,-0.604847
121079.01,-3.0458462,2.4660296,0.73513806
118558.67,-2.834431,2.5932415,-0.7914387
122950.45,-1.7291672,2.613472,-0.5548773
115660.055,-3.6078386,2.4053416,0.569441
117159.78,-2.1090984,2.4439125,0.52663916
122615.555,-2.0627024,2.1423771,0.6457702
117310.5,-1.8675202,2.8047762,-0.43453264
119362.58,-2.5724766,0.07205987,-0.44243
120124.414,-2.4715438,2.8654525,-0.8841842
127104.195,-3.997651,2.8574314,-0.79620606
117156.805,-2.8073626,2.0908155,0.7867454
130859.22,-1.9828591,2.1920223,-0.5786236
115854.65,-2.5505526,2.1499155,-0.444388
122114.97,-1.9523892,0.97178173,0.7570528
134401.64,-0.7810475,3.124576,0.47457898
131495.92,-2.0538473,0.7875181,-0.54900306
131819.78,-2.1259527,2.5866108,-0.55286866
124608.79,0.40108836,2.765746,-0.5554834
115321.69,0.122444205,0.27878666,-0.5003562
116242.31,-3.349872,0.45349622,-0.49971333
115417.375,-2.036843,0.57010067,-0.59337264
123902.055,0.4994898,2.3915672,-0.6291375
129667.17,-2.3458462,1.046694,0.841518
116149.625,-3.5058212,0.44448543,0.8776125
121736.734,-1.2666051,2.8182921,-0.49669167
126107.38,-3.1316297,3.1249347,0.40250418
129252.89,-0.85678715,1.9760883,-0.907026
134827.53,-3.0030532,2.9437323,0.64483535
127934.9,-1.3036078,2.1098917,-0.7583655
124511.95,-1.5520409,2.9979334,0.29751065
127682.79,-2.4764805,2.7076805,-0.48510417
115902.805,4.1771584,1.7953318,-1.2428116
115570.08,-2.7403173,0.75847745,0.7471131
129949.08,-0.65297407,2.5622804,0.599915
131624.88,-1.7398525,1.7783674,0.69523954
127808.91,-3.0657032,3.0740814,-0.48358518
124398.164,0.13490954,0.82057,0.72301406
121487.445,-1.8301963,0.052972317,-0.44993398
124145.8,-2.2260914,3.0261817,-0.54904234
