HiggsM,DNN_score,DPhi_jj,OO1
133568.98,-4.2305837,2.843307,-0.016314598
120745.484,-0.2366688,3.0168788,0.36861643
125156.72,-0.45584872,3.005806,0.07542865
124986.39,-2.8439305,3.0916111,-0.039168686
117646.28,-3.949894,0.5365654,-0.1270693
132284.64,-2.705022,2.9603596,0.0982872
127033.78,-2.1546638,2.5643692,0.07099687
130464.41,0.57940084,2.944336,-0.03192295
115015.0,-1.300506,2.7801583,-0.014484913
117436.17,-2.476275,0.25341326,0.1116153
134638.2,-3.4608643,1.378611,0.19230862
116958.64,-2.3213894,2.024659,-0.5861887
124439.31,-2.3206186,2.2537897,0.025543785
121428.4,-2.6131628,2.8513196,-0.09040674
123217.625,-1.46238,2.712225,0.21619108
128099.52,-2.537315,1.9133067,1.0240992
122749.07,-3.357447,2.245934,-0.75910383
118294.36,0.33528465,3.0314531,0.04893575
127140.375,-2.6528702,2.0415432,0.29558274
117531.1,-2.7417579,2.0561225,0.29747382
118415.69,-1.1220737,1.0954224,0.41451174
134163.42,0.3757715,2.1482997,1.3396282
117799.76,-1.9949112,2.7624588,-1.0484215
131530.17,-0.52649444,2.8919296,-1.7091202
130539.3,-2.3137844,1.0654544,2.6691227
129957.81,-2.2772086,0.7150049,-0.0030264314
131456.42,-3.0716627,0.45650688,-0.13563752
129826.38,-1.6316772,1.6215458,-0.16616765
134427.52,-1.8015475,1.3339878,-0.052921724
120383.08,-0.5193518,2.4704664,0.0088119935
126277.12,-2.7153666,1.9702921,0.25545603
123919.4,-0.5478754,2.9331806,0.04743326
134906.83,-1.4258629,2.080774,0.115892716
125257.33,-0.505349,0.46380368,0.0015236455
124867.484,-1.6040479,2.3443298,-0.55450803
124449.14,-1.595901,2.9120781,0.1263118
122250.57,-2.5911899,0.33425412,0.00555551
117005.05,1.581428,1.5227045,0.20218475
121079.01,-1.1486772,3.0565886,-0.052704785
118558.67,-2.5163271,0.3894679,0.1812125
122950.45,-3.4401076,1.3693681,-0.07380309
115660.055,-1.1017734,2.6865356,0.06139609
117159.78,-0.5531858,0.5196411,0.17362437
122615.555,-2.189488,2.125193,-0.16316953
117310.5,1.1663879,0.6486123,-0.105604455
119362.586,-3.20891,3.0711758,0.16972242
120124.41,-0.5417333,3.1049523,-0.029967511
127104.195,-2.9106472,3.0318024,-0.08992042
117156.805,-0.5216407,2.639169,-0.049611602
130859.22,-2.8343759,2.1322193,-0.008201999
115854.66,-4.317078,2.861467,-0.108031325
122114.97,-2.1405652,1.980873,0.00965055
134401.64,0.43746474,2.3135736,-0.07149363
131495.92,-3.527154,1.1367075,0.0014860982
131819.78,-2.1484222,0.58132863,-0.0811406
124608.79,-3.324389,0.26557177,0.11399806
115321.69,-3.3135436,2.365956,-0.25372526
116242.31,-0.93545103,2.958031,0.057977498
115417.375,-1.814915,0.43376514,0.5281072
123902.05,0.9914082,3.0694487,-0.08507562
