HiggsM,DNN_score,DPhi_jj,OO1
124999.27,-3.314318,2.7746122,0.030984212
126459.51,-0.51002574,0.31559253,-0.008301873
125667.125,-0.24813713,3.040038,0.28407604
130096.0,1.9623724,2.4373267,-0.25376976
119465.445,-2.3335922,2.390921,0.36818558
126085.805,-2.8257394,1.8535647,0.9923274
131439.19,-2.7719233,2.0025442,0.5258847
115062.95,-2.8647065,1.7703375,0.1784382
115234.91,-2.9316843,2.8030238,0.63251406
117863.97,-3.5052054,2.9558032,-0.06775845
115821.21,0.6935261,2.883325,0.11595167
127904.69,-2.803665,2.2390707,-0.967001
117541.13,-0.55055165,0.47783375,-0.35683787
119400.55,-2.136781,2.5387716,1.6489003
134514.12,-1.0846065,2.609106,0.0075857975
134097.5,-3.038231,2.5241065,0.2078174
123416.9,-3.9423308,2.9419534,-0.005825221
128229.69,-1.7829565,2.7986078,-0.074455924
121072.06,-3.693337,2.534941,-0.23412226
130090.5,-3.8852434,2.9522018,-0.21044265
117012.914,1.7477849,2.9543774,-0.03696526
120372.65,-1.6063278,0.64136934,-0.06593561
128572.086,-2.4738343,1.0861784,-0.27648163
130057.53,-3.163166,2.0431473,-0.3032251
115930.445,-1.8146946,0.9197371,-0.24900189
125222.23,-2.5669954,2.5871031,-0.9903213
129789.586,-1.453954,2.2540684,-0.05527362
132394.98,-2.3906755,1.8208582,1.1642501
123304.25,-2.8033226,1.7250817,-0.5197089
127655.09,0.20813432,3.0437803,-0.16965882
131891.5,-1.9306173,2.8550153,0.02312437
134617.2,-0.121358894,2.632901,-0.030467868
127583.86,-1.6800864,2.8223617,-0.048594743
125960.086,-2.3209004,2.6595104,-0.2903125
118169.92,-1.2429829,2.640472,-0.015868938
120658.37,-3.2559297,3.1052752,-0.29171896
116558.2,-2.0696485,2.4665778,-0.23636149
130876.07,1.0405241,1.0685898,0.12929094
115351.18,-2.1094313,2.9331577,-0.11778801
123366.14,-1.3559539,2.8874454,0.191795
129059.0,0.16533738,2.8108673,0.0058211293
134675.03,-1.6580098,2.5677912,-0.015449317
120012.97,-1.7892964,2.6272871,-0.033375002
132083.19,-1.0239819,0.7227361,-0.17091459
124112.73,-3.0540144,0.4262975,-0.44062746
122214.95,-1.3321004,2.505818,-0.082813695
132074.4,-0.6154268,2.839272,-0.081060134
126215.34,-1.7576494,2.2479658,0.49198025
133319.72,-0.9892515,2.5191507,-0.09745658
118166.086,-1.5050793,0.97267985,0.2742976
128427.89,-0.9275289,2.5086524,0.47612584
117239.61,-1.7733935,0.9670701,0.05654403
134034.55,-0.90904665,3.0399296,-0.013204394
115709.71,-3.3505914,2.3878465,0.2807008
134838.33,0.21913506,2.0221605,-0.16332996
120455.8,-4.4828253,0.30499136,-0.036397096
123137.3,-4.379851,1.5229976,-0.086384445
122318.46,-2.3515575,1.6043679,-0.8360452
129430.38,-3.771611,1.8224796,0.13196556
131958.56,-3.6837332,1.9493699,1.1152095
133520.81,-3.0144527,2.9330382,0.16519624
129312.22,-1.2836673,0.042318583,0.000121068
128939.32,0.39387158,0.18666339,-0.019719677
117203.53,-2.0617666,2.4317615,0.09210024
122355.72,-3.7464805,2.5586905,-0.018408053
119431.14,-0.40599236,2.9043224,-0.030238533
121010.02,-1.9520102,1.8713301,-0.18400577
124275.266,-1.6426563,3.0913906,-0.03105319
119440.03,-1.7779491,2.695077,-0.11104521
133557.6,0.77707654,2.2389054,-0.22296055
131699.36,-1.0355183,1.0843537,0.44310522
119641.77,-0.47378552,2.2720835,0.2693272
125341.945,-2.3035972,3.0855665,-0.028689578
115162.17,0.7510563,2.1612554,-0.17389578
122044.32,-0.29352224,1.0006279,0.3676634
122626.36,1.1370713,1.8291551,-0.24304809
123734.91,-3.9355109,2.7360573,0.044209868
120691.56,-2.9830163,1.4424498,0.060938664
117891.37,-2.9030964,2.1524189,-0.050855663
124384.11,0.25340906,1.434493,0.193161
129688.21,0.049031347,2.6366298,0.22208457
131912.28,-3.3019543,2.147038,-0.04998994
120993.51,-0.28720868,1.8421957,-1.1248497
127197.97,-1.2553304,1.2390535,0.13595444
119766.82,-1.0351187,2.6261458,0.045522515
123790.3,1.4449675,1.4063178,0.1918984
120219.93,-3.353167,1.2279298,0.099778555
118065.18,-0.19498152,1.8957274,-0.07633903
115391.81,-0.9142883,0.51312405,0.08046877
131015.14,1.5112807,2.8883553,-0.0216781
115817.47,-2.0847206,3.0334706,0.21329312
133983.62,1.3887336,2.5569568,-0.11975645
126381.57,-2.333724,2.5566986,-0.057697844
133924.86,-1.0952291,2.774013,0.092104934
134957.31,-2.6200604,2.9395192,-0.41958582
124785.24,-3.3048236,3.0337622,-0.020916713
120068.44,-2.7132304,2.5639284,-0.61264545
130116.8,-0.80623734,1.4050559,-0.031978995
123088.51,-1.3992188,2.595118,0.040059827
117724.75,0.90318936,2.0633085,0.206339
128526.94,-2.4863622,1.479779,-0.17452791
125563.32,-0.4548646,2.3771794,0.14452633
119666.36,-4.027878,2.637866,0.02986542
116794.31,-1.1071972,2.878651,-0.014856981
123948.58,-0.38981774,3.1224246,-0.35540143
133888.48,-2.5379071,0.033807635,0.54873145
122368.414,0.42316952,0.9559882,-0.56419134
131701.34,0.739073,0.8697076,-0.21275465
119940.63,-4.0656595,0.8648861,-0.034539014
122537.79,-2.3223348,1.619777,0.74031854
124897.234,-0.8791859,2.4709506,0.17635393
124948.05,-0.45939308,2.0651593,0.20761655
121270.29,-1.4249915,2.005679,0.12413503
123508.43,-4.072449,2.847653,-0.018171176
127998.1,0.7683266,1.584871,2.0579557
121759.31,-3.4174237,1.8909394,-0.47808453
119185.8,2.616167,1.1892759,-0.2322367
134685.83,-1.4548582,2.5898783,0.08697327
115211.76,0.9201216,2.9300525,-0.007543814
123598.42,-2.1800814,0.6346997,-0.8606355
116016.516,-3.3729293,0.43920475,0.1995945
126505.46,-2.819455,2.5801737,-0.38175243
129913.01,1.9935627,3.1372259,-0.23644169
115649.2,-2.7373056,3.0963829,0.03129306
126046.5,-0.7204777,0.09221873,0.078525856
129392.625,-2.268546,1.08462,-0.19512661
115556.164,-0.90396565,1.4703509,-0.1533577
115569.375,-1.4628992,0.1014595,-0.014573322
129371.1,-2.3694735,0.7212325,-0.23084944
117919.64,-1.7627035,2.165069,0.21427067
123396.945,-1.7177922,1.8263723,0.0035704467
125362.43,-3.1569254,0.8853061,-0.3442181
122776.38,0.39698198,2.393103,1.2763339
119179.52,-0.2859813,2.2702327,0.1002203
116565.66,-2.5634599,0.32170773,0.003346993
127809.164,2.7531145,2.9657917,0.04638924
116276.766,1.5739739,1.8400652,0.076136775
129979.484,-1.1951236,1.744065,-0.16084954
133301.55,-2.5441432,1.2906512,0.08071727
133376.95,-1.3828094,3.0049038,-0.056648836
127226.2,0.5464427,2.2987149,-0.06695139
124364.12,-1.3660705,2.2763252,0.20654173
129825.54,-3.6428611,1.19253,-0.14042856
134653.31,2.087974,2.0617778,2.7197616
123851.6,-2.7350352,2.8577192,0.1410051
123534.11,-2.9307837,0.7413528,0.19334641
121212.74,-2.5711944,1.4699719,-0.9542863
125889.875,-2.0736885,1.6406195,-0.29212308
116820.31,1.2328248,0.9737411,0.6675426
128955.52,-3.9525335,3.1221714,0.15094209
124535.39,-3.4294634,3.1261952,0.5130822
117592.23,-1.567603,1.4514393,0.55574685
132651.1,-0.09402086,2.3826962,-0.46161097
119372.86,-3.2445054,1.4570119,0.27136368
116231.164,-1.4648438,1.4562149,0.84098345
115106.766,-2.2925022,3.0819674,-0.0005162858
124920.41,2.6396627,2.1243417,-0.05853434
119755.14,-1.6886876,3.076839,-0.03018189
119129.76,2.1602442,2.265964,0.05595583
119558.27,2.1881683,1.7861851,0.11265925
125362.03,-3.504929,2.839143,0.64631766
128528.9,-2.344775,1.6520255,-0.20687117
115614.53,-0.3323843,2.5539703,0.4183378
128986.15,-3.140904,3.0322976,0.112926975
116131.57,-1.183231,2.7964416,0.049065746
121843.15,-0.68656564,3.0302768,-0.09443164
115874.055,-2.931444,2.3870714,0.031632874
115881.98,-4.1669974,1.7841793,0.096158385
134729.73,-1.6170212,2.6182516,-0.099288225
133874.05,-2.2733567,2.909993,-0.416648
116911.67,-1.8222468,0.9820048,-0.3697259
118153.14,-2.0571976,2.8212788,-0.11322005
118783.83,-0.19523776,1.1385484,-0.0745982
117360.375,-2.500445,2.265218,-0.52208054
116843.51,-0.9639549,2.9541316,-0.9791098
115555.22,2.5959742,2.1546218,-0.12683973
132818.22,1.1324497,2.275446,-0.16726004
129840.91,-2.3779025,2.7891643,-0.035897236
134776.97,-0.874958,2.2463248,0.09753932
133781.78,-2.7741153,2.4758606,0.012248478
116787.06,-3.1432798,0.5182887,0.018733788
130019.47,-1.2992605,0.6783035,0.36261553
120827.84,-2.4374628,1.3633292,0.008844011
118676.555,-1.0892292,2.5045927,0.16237123
125860.69,-1.7935991,2.267717,0.10883888
124461.875,2.0734696,2.335472,-0.08306429
125939.11,0.3483,0.32829165,-0.078065194
131309.89,-2.258013,0.4445243,0.36781538
127514.234,-3.918911,2.685245,-0.19905165
127709.336,-1.5396725,2.340689,0.1272049
118565.055,0.019743703,2.8408837,-0.020502906
126266.61,-2.5815039,2.3795395,0.18979196
122665.7,-1.05746,3.0271397,0.044612072
121029.99,-2.5983777,2.8623354,0.043150667
133840.84,-1.7939575,2.3607628,-0.15415637
133528.45,-0.3007179,2.8837957,-0.019977465
131549.45,-2.5099847,1.3664625,0.0801349
133737.94,1.1957268,0.42182308,0.12956166
122154.58,-2.359699,2.9538088,-0.20958376
128328.94,-2.3649826,0.76898265,0.08236558
121356.28,-2.3529356,1.5675912,0.41843182
122774.78,1.178946,1.6102207,-0.85982704
118675.28,0.35099736,1.5543807,0.57975894
115360.164,-0.43270895,0.19274777,0.027376413
128670.305,-3.5741034,2.2690306,-0.31192282
122447.164,-2.69768,2.1404848,0.02768765
120170.45,0.24422513,0.33634186,0.15352617
124109.02,-1.3846349,2.9028203,0.3030024
126651.0,-3.2572293,0.40622413,-0.05587211
118246.84,-1.2703152,2.9463544,0.120971985
116630.73,-3.0211778,2.9528487,0.09049278
126203.97,-0.28728393,2.221188,0.07627337
124557.01,-2.5194514,3.0491395,-0.32014427
116859.3,0.44342312,2.2460823,5.758555
131984.98,-1.3891275,0.024686098,0.071380936
122004.414,-0.47749123,2.823742,-0.026617143
118726.63,-2.8871796,3.0635488,-0.0006879598
117765.42,-2.1762013,1.476392,0.19080791
120234.055,-1.3673534,0.08347821,-0.07913159
121651.59,0.63440436,3.0806243,-0.0652473
126207.54,0.7796556,0.36869985,0.095266856
125224.586,-3.132722,1.0423882,0.07338162
126664.41,-3.0938244,2.7856696,0.15723696
119393.24,-2.3876948,2.1388195,-0.10452718
121215.555,-1.4357458,2.7531605,-0.06514246
117056.25,-3.1566439,2.9048765,0.4477255
123118.234,-3.3526154,1.9745736,-1.1696979
120601.66,-1.3657572,2.4880736,0.28993526
122148.05,1.374071,2.228849,0.7216735
128260.42,-1.9181174,2.9783654,-0.5889396
117290.016,-0.586356,2.0861058,0.11003188
115677.195,-2.0501034,0.13782132,0.015173904
115405.69,-1.9612377,2.7302952,0.14039832
119651.22,0.40308794,0.37435406,0.029293025
125547.1,-0.08220185,1.9642497,0.6651391
119366.03,-3.3458383,2.612459,-0.31081226
119572.53,2.8243985,0.9679771,0.15782133
126317.43,-3.2348742,2.8611295,-0.13670692
116161.8,-1.4008424,3.0838249,0.05630708
116722.16,-3.0882316,3.0414896,0.17036347
123496.21,-1.6608158,3.1290872,-0.03558303
127565.87,-0.5015107,0.41151452,-0.05639978
118685.57,-0.67602557,3.1038144,0.24117778
132028.44,-0.6627292,2.4141648,-0.05394543
134126.56,-2.6335464,1.0394392,0.36280572
131707.08,-0.44745028,2.9412775,-0.20570464
119770.04,-1.8196354,2.3766384,-0.1542183
117877.57,-2.3914623,1.4711931,-0.043462772
119688.95,-3.6813297,2.5068395,0.15455347
121962.76,-1.7118652,2.5579772,-0.6831139
117966.9,-1.9689845,2.0970294,0.61781764
122718.96,-2.4949327,2.6442282,0.079111114
134875.14,-2.3467398,2.6345162,0.0124375075
118324.66,-1.258233,1.6862586,-0.28350258
126621.555,-0.04311514,0.8165661,0.11025697
125496.82,-1.8664465,3.03397,-0.032996986
130912.99,1.9010131,2.386609,1.477518
117451.41,-0.94017327,1.6237806,-0.08148848
