HiggsM,DNN_score,DPhi_jj,OO1
133568.98,-4.277892,2.8391032,0.013394551
120745.484,-0.048999164,3.018119,0.39869717
125156.72,-0.36362675,3.0106504,0.12623967
124986.39,-2.7721336,3.0840452,-0.0048394296
117646.28,-3.9659104,0.5493648,-0.12685116
132284.64,-2.6847863,2.967232,0.13672312
127033.78,-2.140397,2.5750651,0.09915556
130464.41,0.6588013,2.950621,0.006826754
115015.0,-1.2419779,2.7914364,0.015038884
117436.17,-2.4078424,0.2499673,0.12813373
134638.2,-3.4867246,1.3448495,0.22511423
116958.64,-2.277164,2.0158439,-0.6158835
124439.31,-2.3011746,2.2695112,0.045511793
121428.4,-2.5883374,2.871046,-0.064696975
123217.625,-1.3770359,2.7150233,0.23979999
128099.52,-2.5713508,1.861786,1.1028752
122749.07,-3.3270175,2.2598562,-0.80900776
118294.36,0.4571344,3.0344236,0.10038866
127140.375,-2.671015,2.0222318,0.32623506
117531.1,-2.7660804,2.0326395,0.32653722
118415.69,-1.0075556,1.0398221,0.39300904
134163.42,0.5244951,2.147173,1.4250072
117799.76,-1.9201138,2.7878306,-1.0420394
131530.17,-0.4061277,2.9194958,-1.5249734
130539.3,-2.4770522,0.9110078,2.4725888
129957.81,-2.2464962,0.6983199,0.015643813
131456.42,-3.0571446,0.4715299,-0.13125671
129826.38,-1.6093111,1.6279922,-0.14250928
134427.52,-1.7708442,1.3342252,-0.033421565
120383.08,-0.45588765,2.4767501,0.02759637
126277.12,-2.736671,1.94137,0.28503972
123919.4,-0.4889884,2.9420457,0.09229275
134906.83,-1.3770714,2.0753098,0.13444585
125257.33,-0.4232074,0.4629012,0.014495939
124867.484,-1.5292566,2.3609993,-0.5593284
124449.14,-1.5336905,2.921986,0.16147037
122250.57,-2.561757,0.33306172,0.023976333
117005.05,1.6589743,1.4885149,0.1862343
121079.01,-1.0796047,3.0524845,-0.022616882
118558.67,-2.4724395,0.3519981,0.18178226
122950.45,-3.4221041,1.3755906,-0.0695373
115660.055,-1.0399879,2.6954956,0.08673992
117159.78,-0.43695742,0.494683,0.16784029
122615.555,-2.1607857,2.1367242,-0.14088342
117310.5,1.212669,0.6575622,-0.09038945
119362.586,-3.1490996,3.0632942,0.17770927
120124.41,-0.42781487,3.0988872,0.004443395
127104.195,-2.8612278,3.0332909,-0.058197714
117156.805,-0.4660431,2.657964,-0.023634534
130859.22,-2.85796,2.149207,0.016723149
115854.66,-4.370641,2.864979,-0.108581714
122114.97,-2.1138427,1.9822401,0.024786282
134401.64,0.4833443,2.3182414,-0.043091185
131495.92,-3.5298195,1.1232926,0.02140941
131819.78,-2.1170273,0.5837046,-0.061958108
124608.79,-3.2979896,0.25110796,0.13572007
115321.69,-3.288367,2.38309,-0.24358541
116242.31,-0.8553821,2.9708748,0.09882717
115417.375,-1.7735888,0.3884846,0.42477882
123902.05,1.0784366,3.0644252,-0.065360606
129667.17,-0.37378186,2.3499982,0.011888487
116149.63,1.0879498,2.7064338,0.15135524
121736.734,-0.5698009,2.8047082,0.009186274
126107.38,-0.9676033,3.089439,-0.09000981
129252.9,-1.6186042,2.9119895,0.10545993
134827.53,-2.7375317,1.3887414,-0.2574788
127934.89,-2.8642812,2.1306698,-1.0204762
124511.945,-2.8828094,2.960976,0.15532811
127682.8,-2.038483,3.0100005,0.16637595
115902.805,-1.5525945,1.3714211,-0.028742457
115570.07,-3.148682,2.961677,-3.5827587
129949.08,1.6843686,2.248169,0.2691119
131624.88,-0.5388286,1.5693817,0.35978028
127808.91,-0.06353546,2.989762,-0.12353925
124398.164,1.7465467,1.0944414,-0.7016082
121487.445,1.9472253,1.2023629,0.2926928
124145.8,0.26055878,2.512594,0.04400275
128844.38,-1.7450917,1.9920728,0.59442765
131023.164,-1.4174236,1.5337863,-0.17967455
116816.625,-0.8940894,2.5376134,-0.1637074
133311.77,-3.747117,2.2804835,0.47120637
115821.016,-0.48445326,2.00937,0.02885033
115198.5,-0.0012112717,2.7794294,0.050021045
117437.62,-0.29224953,2.4338741,0.0050608395
115705.625,-2.047277,0.13824065,0.061245304
132794.53,-1.5898653,2.6674573,0.31390762
126194.06,1.2555233,2.527254,1.5066851
124979.4,-0.089997455,0.961903,0.2996927
124141.31,-3.6596398,2.8558865,0.026515841
134598.22,-0.3356845,1.5983026,-0.01580771
121056.74,-1.2041726,2.2562568,0.06572952
122207.305,0.17427711,3.2043867,0.9767044
129690.016,-2.131099,2.9673452,-0.0053153266
116981.94,-0.6832145,2.8019083,-0.110304125
123079.74,-3.1103022,1.7866374,-0.49774933
116941.08,0.8470578,2.4913173,0.2746564
115421.86,-1.3328373,2.8354332,0.09728415
122955.0,-0.6517665,2.765423,-0.19210061
124072.805,1.5204065,2.1244075,0.3206119
121405.6,-1.2463464,1.3531786,0.08394294
130246.72,-2.6929197,2.613081,0.011883124
128725.266,-1.593576,2.9222984,0.13402389
122053.47,-2.8517394,1.5320116,0.74523073
121137.086,-2.7154865,1.3460096,-0.32448018
120604.63,-1.3214124,2.6864092,-0.10465236
121450.78,-1.4556997,0.20372571,-0.11558608
115814.805,-2.6920164,2.7143195,0.69436306
119824.09,-2.5133095,2.489001,0.11222142
118063.36,-0.34429255,2.5829062,0.057461966
116562.2,-3.0651643,0.8718368,-0.14019535
124127.96,-3.211335,2.355802,-0.07054422
133758.0,-2.9471755,2.8442478,0.08679654
121294.31,-3.4077868,3.0171921,0.33792
118192.625,-2.683342,2.2174492,-0.0040816297
128334.81,-3.2246668,0.85769486,0.8061074
122515.9,0.6899734,2.6488874,0.08121629
116389.43,-1.4698771,1.3008369,-1.2306386
115115.18,-2.8368456,2.3847675,0.6661299
122619.57,-1.6891339,1.1781759,0.25283843
123013.41,-3.673824,1.2797453,0.15001129
119851.5,0.30175272,3.0194957,-0.07005163
116081.05,1.3221732,2.0534067,-0.2553556
126506.7,-1.1882284,2.660618,-0.709019
122607.92,-0.6873511,2.7625494,0.04159436
124858.25,-3.073083,1.5595691,0.42008305
116128.44,0.14573215,0.6795781,0.057953656
115221.016,-0.6231475,1.4855654,0.16188398
124229.26,1.8581994,2.0656817,-0.48006156
121628.89,-2.4618523,1.2068216,-0.6603103
121675.234,-3.2572873,2.6867547,-0.031432156
123165.58,-3.239541,2.428838,-0.18666132
118770.54,3.9867141,1.9678761,0.06586303
123878.016,-0.8961245,2.8321989,-0.09045919
115703.29,-3.3333704,2.7598975,0.81448877
115439.04,-2.0645878,0.24135861,0.089855745
123142.11,-1.0331331,2.9489129,-0.09361197
122701.984,-2.2734804,2.243676,-0.358858
119738.39,-3.0303378,1.3028697,0.12338072
125114.51,-0.79252064,1.1265596,-0.04126865
134860.8,-2.0754864,2.296607,0.2992183
130461.33,-3.4379985,1.3561761,0.12692805
126413.93,-0.8658396,3.0576563,0.021942819
124904.13,-1.3236243,3.090257,1.2577132
123411.664,-1.960238,2.2416153,-0.05312466
131569.52,1.5802585,2.65648,-0.07769877
123941.51,-2.0795228,2.62299,-1.8000222
124629.69,-2.06469,2.5189176,0.4095543
116829.87,-2.1005054,2.38687,1.4780991
126507.77,-2.6532328,3.063162,0.19065474
118565.04,-3.0717907,0.8772034,-0.023005467
133592.16,1.5940567,3.0434155,-0.08168116
120111.02,-2.570655,2.619677,-0.307327
133776.23,0.37770775,2.2024713,0.13666293
123037.914,-3.018123,0.5258992,0.25658482
123585.516,-3.4394746,0.9919259,0.5055371
127199.08,2.3832934,1.5844845,0.65298116
115494.44,0.43757838,2.9384634,-0.009213392
120954.086,0.07067187,2.446169,0.101259395
115766.14,-1.6178182,0.9850974,0.25390884
128030.08,0.92078525,3.1825848,-0.027640771
132874.23,-1.3236465,0.94395804,0.30742982
134802.38,-2.8351789,2.6042354,0.29041255
119704.44,-1.2253869,2.097901,-0.26674315
126018.414,-1.5893521,0.95236874,-0.18301983
122180.8,-2.097717,2.4760096,0.5572731
116540.375,-0.601399,2.3592188,-0.37936956
125993.0,-2.3618712,3.0093637,-0.1700234
123264.4,-3.161081,2.7099488,-0.153842
118792.76,2.0282595,0.09444528,0.016504422
132041.16,-0.73110086,2.9107897,0.18489273
122063.54,-1.0693288,3.0952528,0.037999354
127865.23,2.1329863,0.22405456,0.1559962
126289.97,-3.7561033,2.041258,0.0070776655
116596.7,-0.71787846,0.19257078,-0.013688076
118739.15,-0.4980149,0.1354147,0.071569026
128456.055,-1.24706,3.0170035,-0.077005036
118941.8,-1.158621,1.3708253,0.25525218
127285.27,-3.8234267,1.712521,0.568166
126563.64,-2.755951,2.475057,-0.19872294
128063.61,0.68354404,0.27873948,0.30697387
116900.9,-1.4102569,2.8809965,-0.05303824
131287.45,-1.7926967,2.9233027,0.09159425
134048.2,-0.5911072,2.9841034,-0.1078108
118169.68,0.32767364,0.8399292,0.6742377
115750.49,-3.0529726,2.5645127,0.034803662
122126.39,-2.5371883,0.19606774,0.18297781
130580.75,-1.9336534,2.8576028,0.010822264
128482.01,-2.3778949,2.8177402,0.05102469
134154.69,-2.4926937,2.7134986,0.17890006
115520.125,1.6015903,2.7957902,-0.15816352
115011.14,-3.2775197,0.3320436,-0.051299144
118042.57,-4.8615494,2.9087446,0.016280329
117713.53,-3.575819,2.295257,-0.086501226
131665.56,-1.8301642,2.3770738,-0.06829734
122506.02,-2.1157722,0.8964293,0.10787011
129092.305,0.26601347,2.0117812,-0.41172132
120837.445,-3.2397528,3.0957935,0.08960365
124892.0,-2.4876475,3.0405915,0.023686087
115635.08,1.088106,1.6532062,-0.25087136
126671.57,-2.8664062,1.243019,-0.9959382
129485.86,-1.7238729,1.8125795,-0.30102414
130685.26,-1.3407828,2.8470027,-0.08642971
125968.2,0.5622185,2.5969117,0.45568442
120426.41,-0.24141882,0.6931239,0.22533414
123399.02,1.2116468,1.0873691,-0.40874016
121914.95,1.2295855,2.450095,0.18227217
116273.3,-3.0136342,2.816996,0.06260893
131367.66,-1.581341,2.6959987,-0.48343903
118084.484,0.059123978,2.6806262,0.9820463
128036.586,1.0322133,2.1450415,0.05241871
130927.06,-4.060626,0.9939533,0.22332983
131063.83,-2.3298929,2.1512773,0.03994347
123489.96,-0.9656781,2.6535828,0.36220536
119535.26,1.3935945,2.7552779,-0.13916011
126013.94,0.7866051,2.4665382,-0.1527868
116366.664,-2.918645,3.047077,-0.10697433
130496.875,-3.1389718,2.7152874,-0.051318515
130899.29,-0.12899579,2.2924833,0.17623182
123362.555,-2.4415152,2.04733,-0.34976828
128144.51,-1.9329221,2.8637002,-0.11941709
120214.26,-1.8036033,2.7980456,-0.18247658
119796.74,-2.8703814,0.28122178,-0.08967427
120829.1,0.59944314,2.9961402,-0.16138186
132986.55,-2.1166248,2.9937003,0.37657288
