HiggsM,DNN_score,DPhi_jj,OO1
133568.98,-2.7623448,1.9897529,0.19348867
120745.484,1.9069464,2.773524,-0.02964091
125156.72,-2.7157063,3.1333065,0.04771576
124986.39,-2.4020946,2.902945,-0.07173202
117646.28,-0.8155861,1.4305121,-0.045756746
132284.64,-0.38263378,0.85350937,-0.07617423
127033.78,-3.0455327,1.0665033,-0.1336353
130464.41,-3.1227248,2.6602824,0.099571556
115015.0,-2.9869308,1.7559533,0.9415655
117436.17,-0.44812715,2.6446743,0.21044992
134638.2,-2.912298,0.5677283,-0.2479561
116958.64,-3.9121013,2.8049328,-0.064491354
124439.31,-1.5365987,2.9288754,-0.02596336
121428.4,-1.2478871,3.076046,0.19639769
123217.625,-3.7255538,0.81423867,-0.2738393
128099.52,-2.4216926,2.8237972,0.17244789
122749.07,-3.064432,2.453511,-0.050220404
118294.36,-1.4702129,2.0774562,-0.30790362
127140.375,-2.6941094,0.72958195,0.31317216
117531.1,-1.5901701,0.9059776,-0.10701844
118415.69,1.9128178,3.1311846,0.03280591
134163.42,1.3141983,0.5745356,0.17771403
117799.76,-2.1908908,1.2569299,0.1065494
131530.17,-3.7216916,3.0763235,-0.10388294
130539.3,3.1951287,2.0616739,0.31531236
129957.81,-0.21612401,2.9928389,-0.018673224
131456.42,-2.2470732,2.448073,-0.06717271
129826.38,-2.7025347,2.4667573,-0.031852327
134427.52,-2.3816042,1.5541404,-0.03463172
120383.08,-0.74165684,2.5926173,-0.006312416
126277.12,0.79131246,1.9807608,-0.052334674
123919.4,-3.0338821,2.6086464,0.28076884
134906.83,-3.402647,2.8908095,0.013966701
125257.33,-0.5529547,2.4325562,-0.38075283
124867.484,-3.5113518,1.0279801,-0.03257973
124449.14,-1.3315217,3.040463,-0.020398613
122250.57,-0.6890921,1.9321985,0.19102724
117005.05,-2.7711616,1.0165972,0.0022817433
121079.01,-0.00031823007,2.7463856,-3.690251
118558.67,-1.9690048,3.1438818,-0.094791725
122950.45,-1.8908073,2.9259067,-0.035143375
115660.055,-3.8281462,2.4160922,-0.20148833
117159.78,0.5656777,2.1438615,-0.27487007
122615.555,-0.09746622,2.07915,0.05378948
117310.5,0.5973898,0.98204935,0.116495855
119362.586,-2.2940664,2.481155,0.031928614
120124.41,-3.227334,2.3296201,0.09285119
127104.195,-4.5822225,1.2926886,-0.09595569
117156.805,-1.3305609,2.5378993,0.16072002
130859.22,-1.2862928,2.3677697,1.1433775
115854.66,-3.129048,1.4794723,0.13665637
122114.97,-3.2481542,3.0853384,0.49706572
134401.64,-3.8478003,1.28979,0.079721555
131495.92,-0.5358498,1.18508,-0.15877321
131819.78,1.1034493,1.0616207,0.46409383
124608.79,0.5784021,2.219451,0.6507158
115321.69,-0.086536534,2.822357,0.054919478
116242.31,-1.6736763,2.978029,-0.6511369
115417.375,0.13182749,2.6834602,0.4397167
123902.05,-0.15539856,3.139039,0.021747336
129667.17,-2.283383,0.7056335,-0.11059228
116149.63,-2.944065,0.2803684,-0.0356747
121736.734,1.0073514,2.880488,0.3387991
126107.38,-1.8716918,3.1504707,0.084245704
129252.9,-2.5412073,2.9495466,-0.225563
134827.53,-2.7487664,2.4495373,-0.15681063
127934.89,1.1927149,2.1717205,0.39417958
124511.945,0.119217455,0.46788153,0.18874341
127682.8,-1.2426602,2.1012506,1.9000747
115902.805,-0.4085244,0.85889,-0.55998784
115570.07,-0.45970124,2.7875524,0.115039855
129949.08,-3.3166592,3.1358821,0.027797814
131624.88,-2.137825,0.07111753,0.012248465
127808.91,-1.2630627,1.6768577,0.22945839
124398.164,-1.993173,1.3315266,-0.27962455
121487.445,0.52282476,1.7643359,0.26841998
124145.8,-0.4714351,2.2019148,0.2199756
128844.38,-2.7705827,2.6953096,0.37075007
131023.164,-2.453872,2.6688538,-0.6617628
116816.625,-0.082794234,2.6764917,-0.1520597
133311.77,-3.7936392,2.909272,0.060071208
115821.016,-3.195799,2.576434,0.22625852
